,pfa,h_est_c,h_est_n,cr,br
0,0.006,4.09845364130781,4.0853050476443284,5,1
1,0.0061,4.1133519409182995,4.104842032363843,5,1
2,0.006200000000000001,4.128101353011907,4.124105331931694,5,1
3,0.006300000000000001,4.142704067802544,4.143100892252082,5,1
4,0.006400000000000001,4.157162232382131,4.161834473122391,5,1
5,0.0065000000000000014,4.171477951756952,4.1803116561830755,5,1
6,0.006600000000000002,4.185653289856337,4.198537852424281,5,1
7,0.006700000000000002,4.199690270514218,4.216518309280076,5,1
8,0.006800000000000002,4.213590878424497,4.234258117338869,5,1
9,0.0069000000000000025,4.227357060070624,4.251762216695774,5,1
10,0.007000000000000003,4.2409907246303895,4.269035402971019,5,1
11,0.007100000000000003,4.254493744856347,4.286082333016199,5,1
