,pfa,h_est_c,h_est_n,cr,br
0,0.0032999999999999995,4.445798316000023,4.442527590185992,7,1
1,0.0033099999999999996,4.449108067007733,4.4467101176133,7,1
2,0.0033199999999999996,4.452411247820957,4.450881909428403,7,1
3,0.0033299999999999996,4.455707878265878,4.455043008864403,7,1
4,0.0033399999999999997,4.45899797808774,4.459193458903027,7,1
5,0.0033499999999999997,4.462281566951484,4.463333302276936,7,1
6,0.0033599999999999997,4.465558664442062,4.467462581471565,7,1
7,0.0033699999999999997,4.468829290064752,4.471581338726981,7,1
8,0.0033799999999999998,4.472093463245778,4.475689616040098,7,1
9,0.00339,4.4753512033324565,4.479787455166272,7,1
10,0.0034,4.478602529593832,4.483874897621502,7,1
