,pfa,h_est_c,h_est_n,cr,br
0,0.003,4.343348882330748,4.311834397959889,7,1
1,0.0031,4.378192289271929,4.356553670681727,7,1
2,0.0031999999999999997,4.412335024867039,4.400102162247648,7,1
3,0.0032999999999999995,4.445798316000023,4.442527590185992,7,1
4,0.0033999999999999994,4.478602529593832,4.483874897621502,7,1
5,0.003499999999999999,4.510767215746093,4.524186471257095,7,1
6,0.003599999999999999,4.542311148310653,4.5635023371626255,7,1
7,0.003699999999999999,4.573252363098058,4.601860337183166,7,1
8,0.0037999999999999987,4.603608193855956,4.6392962883536,7,1
9,0.0038999999999999985,4.633395306176235,4.675844127352046,7,1
10,0.003999999999999998,4.662629729466574,4.7115360417351,7,1
11,0.004099999999999998,4.691326887112357,4.746402589453026,7,1
