,pfa,h_est_c,h_est_n,cr,br
0,0.006200000000000001,4.128101353011907,4.124105331931694,5,1
1,0.00621,4.129568190108079,4.126016839761514,5,1
2,0.00622,4.131033562433025,4.127925676193852,5,1
3,0.006229999999999999,4.132497472148687,4.129831847051736,5,1
4,0.006239999999999999,4.133959921412721,4.131735358139733,5,1
5,0.006249999999999999,4.135420912378465,4.133636215244016,5,1
6,0.006259999999999998,4.136880447195042,4.135534424132549,5,1
7,0.006269999999999998,4.138338528007261,4.137429990555016,5,1
8,0.006279999999999997,4.139795156955728,4.139322920243052,5,1
9,0.006289999999999997,4.14125033617679,4.141213218910215,5,1
10,0.006299999999999997,4.142704067802544,4.143100892252082,5,1
