,pfa,h_est_c,h_est_n,cr,br
0,0.004,4.202484050817148,4.170806442377133,6,1
1,0.0041,4.226583757847293,4.202266592625323,6,1
2,0.004200000000000001,4.250327366598864,4.2330999422227436,6,1
3,0.004300000000000001,4.273722772856665,4.263326005242112,6,1
4,0.004400000000000001,4.296777637526902,4.29296342089067,6,1
5,0.004500000000000001,4.319499395265064,4.322030006988584,6,1
6,0.004600000000000002,4.341895262734615,4.350542809181834,6,1
7,0.004700000000000002,4.363972246514018,4.378518146315233,6,1
8,0.004800000000000002,4.385737150669108,4.4059716523407735,6,1
9,0.0049000000000000024,4.4071965840061695,4.432918315091172,6,1
10,0.005000000000000003,4.428356967021116,4.459372512211832,6,1
11,0.005100000000000003,4.449224538558823,4.48534804451074,6,1
