,pfa,h_est_c,h_est_n,cr,br
0,0.002,5.579460498502012,5.521366872799044,9,2
1,0.0021,5.624832619125643,5.577186482529288,9,2
2,0.0021999999999999997,5.6688580836397895,5.630880647390708,9,2
3,0.0022999999999999995,5.711595580586019,5.682575808076156,9,2
4,0.0023999999999999994,5.753100394266528,5.732387575120175,9,2
5,0.002499999999999999,5.793424646458332,5.780421982172632,9,2
6,0.002599999999999999,5.832617518501788,5.826776553291834,9,2
7,0.002699999999999999,5.870725455464838,5.871541218066536,9,2
8,0.0027999999999999987,5.907792353944518,5.914799101139704,9,2
9,0.0028999999999999985,5.943859734932361,5.956627207234545,9,2
10,0.0029999999999999983,5.978966903046673,5.99709701860134,9,2
