,pfa,h_est_c,h_est_n,cr,br
0,0.004400000000000001,4.296777637526902,4.29296342089067,6,1
1,0.004410000000000001,4.2990646823558,4.2958954796803726,6,1
2,0.00442,4.301348403607912,4.298821848192633,6,1
3,0.00443,4.303628808574347,4.301742543732305,6,1
4,0.0044399999999999995,4.3059059045244785,4.304657583527902,6,1
5,0.004449999999999999,4.308179698706178,4.307566984732251,6,1
6,0.004459999999999999,4.310450198345887,4.310470764422926,6,1
7,0.004469999999999998,4.312717410648538,4.31336893960252,6,1
8,0.004479999999999998,4.314981342797869,4.316261527199382,6,1
9,0.0044899999999999975,4.317242001956272,4.319148544067775,6,1
10,0.004499999999999997,4.319499395265064,4.322030006988584,6,1
