,pfa,h_est_c,h_est_n,cr,br
0,0.002,4.658814653115751,4.647359106167889,9,1
1,0.0021,4.719191015989814,4.722065264889728,9,1
2,0.0021999999999999997,4.777626582430072,4.793805216331072,9,1
3,0.0022999999999999995,4.83421489670567,4.8627592595271,9,1
4,0.0023999999999999994,4.889043528483638,4.929092444412979,9,1
5,0.002499999999999999,4.942194543628791,4.992956271473338,9,1
6,0.002599999999999999,4.993744931131744,5.054490151076923,9,1
7,0.002699999999999999,5.043766990876377,5.113822664143239,9,1
8,0.0027999999999999987,5.092328686383253,5.171072657231045,9,1
9,0.0028999999999999985,5.13949396616817,5.226350198601859,9,1
10,0.0029999999999999983,5.185323056928484,5.279757416765824,9,1
