,pfa,h_est_c,h_est_n,cr,br
0,0.0032999999999999995,5.7130143644875755,5.708530552907064,8,2
1,0.0033099999999999996,5.715861264604861,5.711900478661873,8,2
2,0.0033199999999999996,5.718701955931955,5.7152610714878005,8,2
3,0.0033299999999999996,5.721536458061376,5.71861237125697,8,2
4,0.0033399999999999997,5.724364790502435,5.721954417594835,8,2
5,0.0033499999999999997,5.727186972681887,5.725287249882541,8,2
6,0.0033599999999999997,5.730003023944281,5.7286109072588705,8,2
7,0.0033699999999999997,5.732812963552309,5.7319254286221994,8,2
8,0.0033799999999999998,5.73561681068742,5.735230852632734,8,2
9,0.00339,5.738414584450038,5.738527217714266,8,2
10,0.0034,5.741206303860187,5.74181456205636,8,2
