,pfa,h_est_c,h_est_n,cr,br
0,0.009000000000000001,5.263563694274751,5.262429314945644,5,2
1,0.00901,5.264337484149654,5.263344829781529,5,2
2,0.00902,5.265110650711237,5.264259317939901,5,2
3,0.00903,5.265883194528068,5.265172781096039,5,2
4,0.00904,5.2666551161683355,5.266085220921372,5,2
5,0.009049999999999999,5.267426416199772,5.266996639083411,5,2
6,0.009059999999999999,5.268197095189713,5.267907037245831,5,2
7,0.009069999999999998,5.2689671537050735,5.268816417068463,5,2
8,0.009079999999999998,5.269736592312325,5.269724780207266,5,2
9,0.009089999999999997,5.270505411577546,5.2706321283144115,5,2
10,0.009099999999999997,5.271273612066363,5.271538463038219,5,2
