,pfa,h_est_c,h_est_n,cr,br
0,0.002,4.297032360942695,4.21653418480569,8,1
1,0.0021,4.349425139266518,4.284636686263833,8,1
2,0.0021999999999999997,4.400381702299649,4.350318472977035,8,1
3,0.0022999999999999995,4.44996127219342,4.413714784865652,8,1
4,0.0023999999999999994,4.4982198263451725,4.474949995375923,8,1
5,0.002499999999999999,4.545210317085647,4.5341388003774625,8,1
6,0.002599999999999999,4.590982873713051,4.591387238003408,8,1
7,0.002699999999999999,4.63558498853184,4.646793569255373,8,1
8,0.0027999999999999987,4.679061688369595,4.70044904294431,8,1
9,0.0028999999999999985,4.721455692884726,4.752438563788383,8,1
10,0.0029999999999999983,4.762807560841332,4.80284127884244,8,1
