,pfa,h_est_c,h_est_n,cr,br
0,0.002599999999999999,5.832617518501788,5.826776553291834,9,2
1,0.002609999999999999,5.836476390601037,5.831323143072419,9,2
2,0.002619999999999999,5.84032446044931,5.835853925398572,9,2
3,0.002629999999999999,5.84416177279282,5.840368985605155,9,2
4,0.002639999999999999,5.847988372126613,5.844868408362492,9,2
5,0.002649999999999999,5.851804302696647,5.849352277683833,9,2
6,0.002659999999999999,5.855609608501169,5.853820676931852,9,2
7,0.002669999999999999,5.85940433329278,5.858273688825903,9,2
8,0.0026799999999999992,5.863188520579994,5.862711395448615,9,2
9,0.0026899999999999992,5.86696221362884,5.867133878252431,9,2
10,0.0026999999999999993,5.870725455464838,5.871541218066536,9,2
