,pfa,h_est_c,h_est_n,cr,br
0,0.006,5.430414115417037,5.428304243378949,6,2
1,0.0061,5.44349137041322,5.44383884448615,6,2
2,0.006200000000000001,5.456415439629251,5.459129351074665,6,2
3,0.006300000000000001,5.469188632077307,5.474181447234136,6,2
4,0.006400000000000001,5.481813215345167,5.489000628446813,6,2
5,0.0065000000000000014,5.49429141634586,5.503592210133361,6,2
6,0.006600000000000002,5.5066254220638005,5.517961335695669,6,2
7,0.006700000000000002,5.518817380295941,5.532112984093205,6,2
8,0.006800000000000002,5.530869400387069,5.546051976986695,6,2
9,0.0069000000000000025,5.542783553957999,5.559782985479549,6,2
10,0.007000000000000003,5.55456187562589,5.573310536485129,6,2
11,0.007100000000000003,5.5662063637161,5.5866390187456645,6,2
