,pfa,h_est_c,h_est_n,cr,br
0,0.004,5.509905434080871,5.4927718505178955,7,2
1,0.0041,5.530925865314824,5.518139788356821,7,2
2,0.004200000000000001,5.551598406823546,5.542953877176756,7,2
3,0.004300000000000001,5.571931020421636,5.567232505624057,7,2
4,0.004400000000000001,5.591931431779181,5.590993184410218,7,2
5,0.004500000000000001,5.6116071387374475,5.6142526033568,7,2
6,0.004600000000000002,5.630965419325776,5.637026683652199,7,2
7,0.004700000000000002,5.650013339485676,5.659330625816498,7,2
8,0.004800000000000002,5.668757760509335,5.681178953809983,7,2
9,0.0049000000000000024,5.687205346199683,5.702585555667428,7,2
10,0.005000000000000003,5.705362569760311,5.723563720995997,7,2
11,0.005100000000000003,5.72323572042351,5.744126175635049,7,2
