,pfa,h_est_c,h_est_n,cr,br
0,0.002,5.8874809644874055,5.8707845974393695,10,2
1,0.0021,5.9389980487427945,5.931477151425595,10,2
2,0.0021999999999999997,5.988738601547187,5.9896223095651955,10,2
3,0.0022999999999999995,6.036792978496524,6.045382991960336,10,2
4,0.0023999999999999994,6.083245402179706,6.098907568716359,10,2
5,0.002499999999999999,6.128174476651748,6.150331566849518,10,2
6,0.002599999999999999,6.171653651350065,6.199779125430404,10,2
7,0.002699999999999999,6.213751640052629,6.247364244024262,10,2
8,0.0027999999999999987,6.254532799801941,6.293191860007435,10,2
9,0.0028999999999999985,6.2940574741264985,6.337358783136165,10,2
10,0.0029999999999999983,6.332382304378044,6.379954510213709,10,2
