,pfa,h_est_c,h_est_n,cr,br
0,0.0017000000000000003,4.810414793220913,4.809775502358302,10,1
1,0.0017100000000000004,4.818078133524491,4.819153960693495,10,1
2,0.0017200000000000004,4.825710598524889,4.828486169855228,10,1
3,0.0017300000000000004,4.833312377359899,4.837772486475316,10,1
4,0.0017400000000000004,4.84088365761272,4.8470132632588,10,1
5,0.0017500000000000005,4.848424625327705,4.856208849042586,10,1
6,0.0017600000000000005,4.855935465025835,4.86535958885286,10,1
7,0.0017700000000000005,4.863416359720867,4.874465823962385,10,1
8,0.0017800000000000005,4.870867490934298,4.883527891945536,10,1
9,0.0017900000000000006,4.878289038710894,4.892546126733084,10,1
10,0.0018000000000000006,4.885681181633675,4.901520858665586,10,1
11,0.0018100000000000006,4.8930440968384055,4.910452414545303,10,1
